,movieId,title,userId,rating
8903540,1845,Zero Effect (1998),4308,3.0
16624123,6764,"Rundown, The (2003)",107378,3.5
1249206,172,Johnny Mnemonic (1995),67826,1.0
16120651,5989,Catch Me If You Can (2002),2082,5.0
8840978,1785,King of New York (1990),107295,2.0
5900285,1120,"People vs. Larry Flynt, The (1996)",87441,4.0
16913908,7147,Big Fish (2003),49872,3.5
7290048,1293,Gandhi (1982),10686,4.0
2373943,348,Bullets Over Broadway (1994),38820,2.5
12850012,3256,Patriot Games (1992),97593,5.0
7426863,1333,"Birds, The (1963)",71148,3.0
11625637,2757,Frances (1982),57845,4.0
13108032,3421,Animal House (1978),77386,4.5
7653864,1377,Batman Returns (1992),109297,3.0
17018660,7285,Thirteen (2003),75792,2.0
15730803,5445,Minority Report (2002),133968,3.5
13705103,3752,"Me, Myself & Irene (2000)",126941,5.0
10360739,2329,American History X (1998),117441,5.0
7478414,1347,"Nightmare on Elm Street, A (1984)",41972,5.0
18205775,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",19029,5.0
2440393,353,"Crow, The (1994)",85641,1.0
9342482,2000,Lethal Weapon (1987),16946,4.0
14360552,4103,Empire of the Sun (1987),59548,3.0
11743174,2792,Airplane II: The Sequel (1982),111748,4.0
18767921,54286,"Bourne Ultimatum, The (2007)",52125,4.0
12821625,3253,Wayne's World (1992),65297,3.5
3333989,497,Much Ado About Nothing (1993),120467,5.0
5674370,1080,Monty Python's Life of Brian (1979),21852,5.0
12694385,3174,Man on the Moon (1999),124871,4.0
376319,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),31554,5.0
8847975,1794,Love and Death on Long Island (1997),102034,3.0
1676650,256,Junior (1994),11983,1.0
12323932,3006,"Insider, The (1999)",96828,5.0
13421190,3578,Gladiator (2000),85430,5.0
8026870,1517,Austin Powers: International Man of Mystery (1997),81062,5.0
828061,105,"Bridges of Madison County, The (1995)",120789,1.0
12950654,3306,"Circus, The (1928)",96370,4.5
318262,25,Leaving Las Vegas (1995),3120,2.0
12071120,2936,Sullivan's Travels (1941),7472,4.0
7231499,1288,This Is Spinal Tap (1984),9208,4.0
2428668,351,"Corrina, Corrina (1994)",133482,4.0
6199483,1197,"Princess Bride, The (1987)",98168,5.0
8563842,1682,"Truman Show, The (1998)",85509,4.0
16830033,7017,Passenger 57 (1992),20103,3.5
851783,110,Braveheart (1995),40747,5.0
6862552,1249,"Femme Nikita, La (Nikita) (1990)",119148,5.0
5430512,1025,"Sword in the Stone, The (1963)",33402,4.0
8282169,1608,Air Force One (1997),30269,3.0
15172674,4901,Spy Game (2001),99304,4.0
17861234,31445,Employee of the Month (2004),93691,2.0
4219774,608,Fargo (1996),110716,4.0
1476313,223,Clerks (1994),85788,4.0
3837884,588,Aladdin (1992),32445,4.0
14182586,4014,Chocolat (2000),54957,4.0
802682,104,Happy Gilmore (1996),6574,3.0
846098,110,Braveheart (1995),26030,5.0
15628338,5377,About a Boy (2002),81580,5.0
18426274,46976,Stranger than Fiction (2006),123315,5.0
6772030,1240,"Terminator, The (1984)",108740,4.0
5644006,1077,Sleeper (1973),61162,3.5
1131296,160,Congo (1995),102729,2.0
11192208,2628,Star Wars: Episode I - The Phantom Menace (1999),57019,4.0
11659646,2762,"Sixth Sense, The (1999)",78311,3.0
8679203,1721,Titanic (1997),65790,2.0
12572360,3114,Toy Story 2 (1999),13075,4.0
3644956,542,Son in Law (1993),82868,2.0
15880042,5630,Red Dragon (2002),28682,4.0
10026718,2176,Rope (1948),13619,5.0
11641314,2762,"Sixth Sense, The (1999)",12961,3.5
9672747,2078,"Jungle Book, The (1967)",22277,4.0
10546541,2391,"Simple Plan, A (1998)",128285,3.0
15584620,5323,Jason X (2002),45775,0.5
5044347,908,North by Northwest (1959),36366,3.5
11124739,2599,Election (1999),108162,4.0
16768556,6942,Love Actually (2003),120935,3.5
13203185,3471,Close Encounters of the Third Kind (1977),115324,3.0
4759480,788,"Nutty Professor, The (1996)",78483,3.5
17903704,32587,Sin City (2005),6175,2.0
599969,50,"Usual Suspects, The (1995)",50941,5.0
17017705,7285,Thirteen (2003),6636,3.5
10505236,2376,"View to a Kill, A (1985)",114453,3.5
953951,140,Up Close and Personal (1996),26199,3.0
18717640,53464,Fantastic Four: Rise of the Silver Surfer (2007),46340,3.0
5148366,919,"Wizard of Oz, The (1939)",72430,4.0
7494362,1353,"Mirror Has Two Faces, The (1996)",17625,3.0
6300798,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",70835,4.0
11728265,2791,Airplane! (1980),54380,4.0
5274765,947,My Man Godfrey (1936),105580,3.5
14128498,3997,Dungeons & Dragons (2000),14166,5.0
5747444,1089,Reservoir Dogs (1992),104015,5.0
16517038,6560,Loose Cannons (1990),24443,3.5
17899451,32302,"League of Ordinary Gentlemen, A (2004)",27469,2.5
8040547,1526,Fathers' Day (1997),94002,2.0
16154569,5995,"Pianist, The (2002)",36201,3.0
14851673,4574,Blind Fury (1989),31122,2.0
19230873,67087,"I Love You, Man (2009)",24688,4.5
18866283,55901,"You, the Living (Du levande) (2007)",112350,1.0
3404311,509,"Piano, The (1993)",8786,4.0
17764039,27788,"Jacket, The (2005)",41165,3.5
3439853,515,"Remains of the Day, The (1993)",136453,5.0
5274126,947,My Man Godfrey (1936),55460,4.0
10224,1,Toy Story (1995),28545,4.0
17851427,31347,Christmas in July (1940),26193,4.0
17235713,8008,Brigadoon (1954),102025,3.5
8317597,1611,My Own Private Idaho (1991),128287,4.5
1979934,296,Pulp Fiction (1994),83615,4.0
4207036,608,Fargo (1996),70302,5.0
12640646,3152,"Last Picture Show, The (1971)",15602,4.0
4225839,608,Fargo (1996),130589,4.0
15951477,5782,"Professional, The (Le professionnel) (1981)",50541,3.5
3376412,502,"Next Karate Kid, The (1994)",132907,1.0
3107563,457,"Fugitive, The (1993)",86750,4.0
9933015,2144,Sixteen Candles (1984),117768,4.0
19459103,74530,Percy Jackson & the Olympians: The Lightning Thief (2010),27215,4.0
8793514,1769,"Replacement Killers, The (1998)",113574,4.0
8838066,1784,As Good as It Gets (1997),125668,3.0
1745250,260,Star Wars: Episode IV - A New Hope (1977),132359,3.0
10853055,2490,Payback (1999),68741,3.0
16727458,6881,Pieces of April (2003),44771,4.0
15802086,5505,"Good Girl, The (2002)",134263,3.0
19666628,86320,Melancholia (2011),38430,3.0
6640315,1225,Amadeus (1984),7851,4.5
11877941,2858,American Beauty (1999),55810,5.0
8280040,1608,Air Force One (1997),9849,3.0
1443665,216,Billy Madison (1995),43852,3.0
3113416,457,"Fugitive, The (1993)",102919,4.0
10384098,2336,Elizabeth (1998),65919,3.5
18860363,55820,No Country for Old Men (2007),95294,4.5
5262525,940,"Adventures of Robin Hood, The (1938)",104191,4.0
7427829,1333,"Birds, The (1963)",82668,2.5
8822762,1784,As Good as It Gets (1997),27968,4.5
19424405,72998,Avatar (2009),97484,5.0
15267527,4978,Lantana (2001),48951,5.0
16845022,7036,Teen Wolf (1985),44654,3.0
2430903,353,"Crow, The (1994)",6095,3.0
3610277,540,Sliver (1993),80831,3.0
15362433,5010,Black Hawk Down (2001),55177,5.0
2249517,333,Tommy Boy (1995),33592,4.0
7641470,1376,Star Trek IV: The Voyage Home (1986),115575,3.0
6679979,1230,Annie Hall (1977),36479,5.0
14094497,3994,Unbreakable (2000),48783,4.5
11732435,2791,Airplane! (1980),84672,3.0
5422999,1022,Cinderella (1950),109295,5.0
2658580,368,Maverick (1994),89595,3.0
10303309,2321,Pleasantville (1998),5224,4.0
2554511,360,I Love Trouble (1994),15398,2.0
627489,50,"Usual Suspects, The (1995)",132392,5.0
752132,88,Black Sheep (1996),109933,4.0
7485641,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",75478,4.0
1744544,260,Star Wars: Episode IV - A New Hope (1977),130603,5.0
349375,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",40959,5.0
3099674,457,"Fugitive, The (1993)",64844,3.0
10777518,2455,"Fly, The (1986)",50746,4.0
5115817,914,My Fair Lady (1964),47611,3.0
18911547,56775,National Treasure: Book of Secrets (2007),92636,2.0
19750054,90746,"Adventures of Tintin, The (2011)",105216,3.5
10149606,2268,"Few Good Men, A (1992)",54870,5.0
14889324,4639,America's Sweethearts (2001),118445,4.0
18521055,48774,Children of Men (2006),78274,5.0
9357150,2000,Lethal Weapon (1987),132470,4.5
19655233,85412,"Troll Hunter, The (Trolljegeren) (2010)",113770,5.0
5402698,1019,"20,000 Leagues Under the Sea (1954)",69762,3.0
6636021,1224,Henry V (1989),43961,4.0
3709042,553,Tombstone (1993),6025,3.0
17754978,27738,"Cathedral, The (Katedra) (2002)",43155,4.5
62386,2,Jumanji (1995),79153,4.0
6721425,1234,"Sting, The (1973)",64057,5.0
1545667,231,Dumb & Dumber (Dumb and Dumber) (1994),104725,2.0
2144219,318,"Shawshank Redemption, The (1994)",32701,4.0
6234330,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),81248,4.0
5566385,1049,"Ghost and the Darkness, The (1996)",72912,4.0
1525556,231,Dumb & Dumber (Dumb and Dumber) (1994),17516,5.0
15043586,4835,Coal Miner's Daughter (1980),27053,3.5
1143532,161,Crimson Tide (1995),48787,4.0
8401258,1639,Chasing Amy (1997),54745,4.0
18749270,54004,I Now Pronounce You Chuck and Larry (2007),130622,0.5
2294748,339,While You Were Sleeping (1995),71568,3.0
15177761,4903,In the Bedroom (2001),115765,3.0
4195208,608,Fargo (1996),32192,5.0
12109547,2948,From Russia with Love (1963),136132,4.0
17502679,8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),97953,4.5
17768126,27802,Infernal Affairs 2 (Mou gaan dou II) (2003),74475,3.5
3013933,442,Demolition Man (1993),59810,1.0
7771120,1394,Raising Arizona (1987),59246,2.5
8668523,1721,Titanic (1997),19414,4.5
6369455,1207,To Kill a Mockingbird (1962),93368,4.5
18298924,44555,"Lives of Others, The (Das leben der Anderen) (2006)",23523,4.0
11429451,2706,American Pie (1999),8026,1.5
10508671,2378,Police Academy (1984),42745,1.0
4997018,902,Breakfast at Tiffany's (1961),72082,5.0
19913327,104283,"Wind Rises, The (Kaze tachinu) (2013)",7201,3.5
17304456,8368,Harry Potter and the Prisoner of Azkaban (2004),23504,4.0
5967293,1136,Monty Python and the Holy Grail (1975),41238,5.0
15350075,4995,"Beautiful Mind, A (2001)",126629,3.0
14546398,4270,"Mummy Returns, The (2001)",71244,2.0
18852112,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",31122,3.5
14730236,4388,Scary Movie 2 (2001),134299,3.5
15728372,5445,Minority Report (2002),119124,4.0
18057256,34469,Baby Face (1933),82418,3.5
14425101,4200,Double Impact (1991),61100,3.0
19398755,72226,Fantastic Mr. Fox (2009),57445,3.5
15778189,5481,Austin Powers in Goldmember (2002),98880,2.5
3743691,562,Welcome to the Dollhouse (1995),29730,4.0
5914709,1126,Drop Dead Fred (1991),39181,2.0
5763527,1090,Platoon (1986),80911,4.0
4595891,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),132962,3.0
16563050,6659,Tremors (1990),88795,0.5
19181707,64620,Frost/Nixon (2008),70875,4.5
9627486,2059,"Parent Trap, The (1998)",53058,3.0
216987,16,Casino (1995),109218,3.5
18376980,45728,Clerks II (2006),84961,2.0
13771705,3793,X-Men (2000),37636,4.5
5369096,1005,D3: The Mighty Ducks (1996),75890,0.5
7027674,1265,Groundhog Day (1993),121151,4.0
13092730,3418,Thelma & Louise (1991),51710,4.0
12818337,3253,Wayne's World (1992),30764,2.5
522133,45,To Die For (1995),126852,4.0
1670586,253,Interview with the Vampire: The Vampire Chronicles (1994),121167,3.0
9268286,1968,"Breakfast Club, The (1985)",93947,4.0
13891052,3881,Phish: Bittersweet Motel (2000),117550,5.0
11499030,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),137,5.0
16406698,6380,Capturing the Friedmans (2003),15706,1.0
10444307,2355,"Bug's Life, A (1998)",80617,4.0
10293371,2315,Bride of Chucky (Child's Play 4) (1998),79703,3.0
6442886,1210,Star Wars: Episode VI - Return of the Jedi (1983),122080,4.0
16137585,5989,Catch Me If You Can (2002),132077,3.0
1358408,196,Species (1995),27734,3.0
14148512,4006,Transformers: The Movie (1986),103668,3.0
15437943,5080,Slackers (2002),70606,3.0
18836454,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",120112,3.5
6103495,1193,One Flew Over the Cuckoo's Nest (1975),22941,5.0
18412329,46948,Monster House (2006),132599,3.0
7765538,1394,Raising Arizona (1987),8966,5.0
11030375,2571,"Matrix, The (1999)",37718,3.5
18550686,49272,Casino Royale (2006),60391,3.5
4191940,608,Fargo (1996),21789,4.0
14297898,4036,Shadow of the Vampire (2000),18193,3.5
14838071,4562,Without a Clue (1988),90415,4.0
12728534,3179,Angela's Ashes (1999),22265,3.0
7239814,1288,This Is Spinal Tap (1984),81026,4.0
7773361,1394,Raising Arizona (1987),78713,5.0
5232811,928,Rebecca (1940),33587,4.0
11066075,2571,"Matrix, The (1999)",134250,4.0
3950078,590,Dances with Wolves (1990),87450,4.5
11242429,2642,Superman III (1983),119163,1.0
3851305,588,Aladdin (1992),77138,5.0
8842746,1792,U.S. Marshals (1998),8570,2.0
5618602,1073,Willy Wonka & the Chocolate Factory (1971),31355,3.0
4324047,648,Mission: Impossible (1996),118045,3.0
837300,110,Braveheart (1995),3424,3.5
3098371,457,"Fugitive, The (1993)",61230,4.5
13179929,3462,Modern Times (1936),72266,4.5
12977221,3334,Key Largo (1948),104141,5.0
2763118,380,True Lies (1994),4641,3.0
14028779,3969,Pay It Forward (2000),133691,2.5
9451037,2012,Back to the Future Part III (1990),17851,2.5
6162894,1196,Star Wars: Episode V - The Empire Strikes Back (1980),97398,4.5
10307524,2321,Pleasantville (1998),48344,3.5
12560873,3108,"Fisher King, The (1991)",101999,2.0
19630954,83134,Tucker & Dale vs Evil (2010),68575,3.0
8302360,1610,"Hunt for Red October, The (1990)",54364,4.0
16437143,6484,Hollywood Homicide (2003),66088,1.5
6669187,1228,Raging Bull (1980),42257,5.0
10842810,2485,She's All That (1999),13892,2.0
11397524,2700,"South Park: Bigger, Longer and Uncut (1999)",13090,4.5
12257746,2990,Licence to Kill (1989),92110,5.0
10469562,2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",26490,3.0
5406866,1020,Cool Runnings (1993),22094,4.0
1030304,150,Apollo 13 (1995),79869,3.0
15337633,4995,"Beautiful Mind, A (2001)",48303,3.0
15763001,5464,Road to Perdition (2002),117374,3.5
13851576,3844,Steel Magnolias (1989),90652,3.5
2465629,356,Forrest Gump (1994),16050,3.0
10131178,2253,Toys (1992),63087,1.0
17274444,8337,"Caine Mutiny, The (1954)",126097,4.0
11241489,2642,Superman III (1983),92542,3.0
11829028,2826,"13th Warrior, The (1999)",107823,1.0
15293127,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",9495,5.0
14943046,4703,Chocolat (1988),17808,4.0
3220869,480,Jurassic Park (1993),35378,5.0
13991010,3949,Requiem for a Dream (2000),61393,3.0
1447353,216,Billy Madison (1995),104880,4.0
5555738,1047,"Long Kiss Goodnight, The (1996)",9032,4.0
19235516,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",23190,4.0
17309529,8368,Harry Potter and the Prisoner of Azkaban (2004),78040,4.0
12078954,2942,Flashdance (1983),68215,1.0
3506713,527,Schindler's List (1993),74601,4.0
6890975,1252,Chinatown (1974),103696,4.5
12479256,3082,"World Is Not Enough, The (1999)",55318,3.0
11294200,2671,Notting Hill (1999),108765,4.0
6728732,1234,"Sting, The (1973)",132075,5.0
19595899,81591,Black Swan (2010),56896,3.0
16798821,6971,Europa (Zentropa) (1991),95645,4.0
16462100,6534,Hulk (2003),56430,2.0
5921362,1127,"Abyss, The (1989)",34911,5.0
10762416,2447,Varsity Blues (1999),116918,3.0
320910,25,Leaving Las Vegas (1995),20055,4.0
2007692,299,Priest (1994),29555,4.0
10380789,2336,Elizabeth (1998),15024,3.0
7060811,1269,Arsenic and Old Lace (1944),57787,4.5
5137137,919,"Wizard of Oz, The (1939)",6106,3.0
1785251,266,Legends of the Fall (1994),89809,2.0
5568697,1049,"Ghost and the Darkness, The (1996)",137143,5.0
10529410,2384,Babe: Pig in the City (1998),90550,3.5
12749469,3198,Papillon (1973),42248,3.0
18912762,56782,There Will Be Blood (2007),16073,3.0
14179445,4014,Chocolat (2000),12289,3.5
8418329,1641,"Full Monty, The (1997)",72517,2.0
12310906,3004,"Bachelor, The (1999)",108988,2.0
17867412,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),100806,5.0
4258866,628,Primal Fear (1996),15203,3.5
1185885,165,Die Hard: With a Vengeance (1995),9213,4.0
13212967,3477,Empire Records (1995),67299,4.5
17125046,7438,Kill Bill: Vol. 2 (2004),96421,4.5
5978471,1136,Monty Python and the Holy Grail (1975),88072,5.0
8454749,1653,Gattaca (1997),13285,5.0
7538920,1358,Sling Blade (1996),111333,4.0
17067633,7361,Eternal Sunshine of the Spotless Mind (2004),39429,5.0
2392130,349,Clear and Present Danger (1994),58636,4.0
1890257,292,Outbreak (1995),22658,4.0
15799401,5504,Spy Kids 2: The Island of Lost Dreams (2002),86736,4.5
15562837,5299,My Big Fat Greek Wedding (2002),52732,2.0
16450709,6502,28 Days Later (2002),132253,4.0
9658336,2072,"'burbs, The (1989)",70816,1.0
11288028,2671,Notting Hill (1999),40806,4.0
2916983,431,Carlito's Way (1993),67931,4.0
10819734,2470,Crocodile Dundee (1986),124878,3.5
15583343,5319,Nine Queens (Nueve reinas) (2000),46555,3.0
6087662,1188,Strictly Ballroom (1992),67351,3.0
17609969,8969,Bridget Jones: The Edge of Reason (2004),19054,3.5
1954333,296,Pulp Fiction (1994),30811,3.0
11708088,2779,Heaven Can Wait (1978),47931,4.0
4457282,724,"Craft, The (1996)",41178,3.0
3515175,527,Schindler's List (1993),98042,5.0
16833526,7022,Battle Royale (Batoru rowaiaru) (2000),25089,4.0
14992815,4748,3 Ninjas (1992),138072,2.0
1879420,289,Only You (1994),59457,2.0
12734155,3185,Snow Falling on Cedars (1999),98944,5.0
13706483,3753,"Patriot, The (2000)",7708,3.0
7238865,1288,This Is Spinal Tap (1984),72942,4.5
16980684,7169,Chasing Liberty (2004),39629,2.0
5663689,1079,"Fish Called Wanda, A (1988)",86403,4.5
1639271,252,I.Q. (1994),39198,4.0
4026251,593,"Silence of the Lambs, The (1991)",30000,5.0
5025383,904,Rear Window (1954),76440,3.0
6101876,1193,One Flew Over the Cuckoo's Nest (1975),15585,3.5
18032882,34162,Wedding Crashers (2005),94736,2.5
3634850,541,Blade Runner (1982),101863,5.0
14150868,4007,Wall Street (1987),50003,3.5
18523469,48774,Children of Men (2006),115549,2.0
10623768,2404,Rambo III (1988),117478,2.5
8569000,1682,"Truman Show, The (1998)",114898,4.0
18817393,55247,Into the Wild (2007),130273,1.0
13439811,3593,Battlefield Earth (2000),13244,1.0
4285686,647,Courage Under Fire (1996),21412,1.5
7597513,1373,Star Trek V: The Final Frontier (1989),18806,5.0
13535850,3671,Blazing Saddles (1974),57689,4.0
14298220,4036,Shadow of the Vampire (2000),36763,4.0
5639108,1073,Willy Wonka & the Chocolate Factory (1971),132136,4.0
13080197,3408,Erin Brockovich (2000),131620,3.0
14901839,4643,Planet of the Apes (2001),45883,4.0
13608906,3703,"Road Warrior, The (Mad Max 2) (1981)",71544,3.5
6745715,1238,Local Hero (1983),136877,4.0
12941294,3300,Pitch Black (2000),102924,2.0
12884937,3265,Hard-Boiled (Lat sau san taam) (1992),73382,1.5
2879791,420,Beverly Hills Cop III (1994),24565,2.5
5055292,908,North by Northwest (1959),133594,5.0
9052679,1918,Lethal Weapon 4 (1998),124195,5.0
17097105,7373,Hellboy (2004),123352,3.0
7995287,1500,Grosse Pointe Blank (1997),105735,4.0
2789686,380,True Lies (1994),89814,4.0
7007750,1265,Groundhog Day (1993),35272,3.5
17183583,7623,If You Only Knew (2000),118205,2.5
13206510,3475,"Place in the Sun, A (1951)",120122,3.0
12599287,3129,Sweet and Lowdown (1999),78362,4.0
19478519,76093,How to Train Your Dragon (2010),94888,4.0
13568779,3686,Flatliners (1990),118175,4.0
9927884,2144,Sixteen Candles (1984),33863,3.0
5432685,1025,"Sword in the Stone, The (1963)",88870,4.0
18277248,44191,V for Vendetta (2006),98590,5.0
2408093,349,Clear and Present Danger (1994),132794,3.5
1184561,165,Die Hard: With a Vengeance (1995),3916,3.5
15485186,5172,Full Frontal (2002),34350,1.5
309039,23,Assassins (1995),114363,3.0
8281427,1608,Air Force One (1997),23165,4.0
16322062,6333,X2: X-Men United (2003),43296,3.0
2292953,339,While You Were Sleeping (1995),61124,5.0
12985598,3354,Mission to Mars (2000),25501,3.0
10619626,2403,First Blood (Rambo: First Blood) (1982),110609,3.5
4378018,673,Space Jam (1996),53863,2.5
2373905,348,Bullets Over Broadway (1994),38156,3.0
18878154,56171,"Golden Compass, The (2007)",74208,3.5
14677919,4361,Tootsie (1982),2204,3.0
19218437,66171,Push (2009),96647,2.0
3855407,588,Aladdin (1992),90697,3.0
2401943,349,Clear and Present Danger (1994),104082,4.0
16996002,7235,Ichi the Killer (Koroshiya 1) (2001),21909,3.0
14307439,4041,"Officer and a Gentleman, An (1982)",47542,3.5
16266120,6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),11570,3.0
2904243,427,Boxing Helena (1993),69482,3.0
5016908,904,Rear Window (1954),10003,4.0
3857311,588,Aladdin (1992),96962,4.0
12154121,2959,Fight Club (1999),59559,4.0
11619867,2748,Allan Quatermain and the Lost City of Gold (1987),56720,1.0
9224034,1961,Rain Man (1988),133762,2.5
5404699,1019,"20,000 Leagues Under the Sea (1954)",113024,3.0
5930689,1127,"Abyss, The (1989)",108222,3.0
8376526,1625,"Game, The (1997)",81192,4.0
10795051,2463,Ruthless People (1986),92174,3.0
16738663,6896,Shoah (1985),125921,4.0
12935453,3299,Hanging Up (2000),59457,2.0
9834400,2116,"Lord of the Rings, The (1978)",20529,1.0
1833934,280,Murder in the First (1995),15026,4.0
484846,39,Clueless (1995),97166,4.0
3534371,529,Searching for Bobby Fischer (1993),47081,3.0
19109189,61323,Burn After Reading (2008),76874,4.5
13823007,3824,Autumn in New York (2000),50890,3.5
15739155,5452,Look Who's Talking Now (1993),21562,1.0
17558722,8947,"Grudge, The (2004)",41819,3.0
6308541,1202,Withnail & I (1987),62644,4.0
5413547,1021,Angels in the Outfield (1994),44226,1.5
999471,147,"Basketball Diaries, The (1995)",75661,2.5
8922260,1875,Clockwatchers (1997),70383,3.0
12136122,2956,Someone to Watch Over Me (1987),43757,2.0
10940158,2529,Planet of the Apes (1968),103547,3.0
3702134,552,"Three Musketeers, The (1993)",71693,3.0
13078546,3408,Erin Brockovich (2000),116815,1.0
11077115,2572,10 Things I Hate About You (1999),114173,4.5
3541288,529,Searching for Bobby Fischer (1993),135008,5.0
17527110,8874,Shaun of the Dead (2004),74494,4.5
16629431,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",81794,3.5
6531509,1217,Ran (1985),35806,4.0
812900,104,Happy Gilmore (1996),86131,1.0
19346423,70286,District 9 (2009),112052,3.5
16661846,6808,Where Eagles Dare (1968),10762,3.5
12044010,2918,Ferris Bueller's Day Off (1986),100068,4.0
7201973,1283,High Noon (1952),120479,4.5
15654918,5388,Insomnia (2002),19522,2.5
14562793,4293,Summer Rental (1985),55493,3.0
5731015,1089,Reservoir Dogs (1992),21905,4.0
13460540,3616,Loser (2000),23921,3.5
19179274,64614,Gran Torino (2008),108084,4.5
12269666,2995,House on Haunted Hill (1999),56347,3.5
3625563,541,Blade Runner (1982),59883,4.0
16438548,6493,Alex and Emma (2003),95579,2.0
10171566,2273,Rush Hour (1998),121954,3.5
15491429,5218,Ice Age (2002),2295,3.0
12094821,2947,Goldfinger (1964),43432,4.0
14825129,4544,Short Circuit 2 (1988),72496,1.0
4234244,610,Heavy Metal (1981),62546,4.0
8284605,1608,Air Force One (1997),54154,3.0
7514793,1356,Star Trek: First Contact (1996),100020,2.0
7727968,1391,Mars Attacks! (1996),38148,1.5
14605259,4306,Shrek (2001),137272,4.0
17084412,7364,Intermission (2003),7201,3.0
3160300,471,"Hudsucker Proxy, The (1994)",28976,3.0
18182639,40815,Harry Potter and the Goblet of Fire (2005),45386,4.5
10435920,2355,"Bug's Life, A (1998)",23301,3.5
13926807,3908,Urban Legends: Final Cut (2000),123606,3.0
11753147,2795,National Lampoon's Vacation (1983),89088,4.0
9051438,1918,Lethal Weapon 4 (1998),104347,3.0
12869897,3261,Singles (1992),89536,2.0
7515307,1356,Star Trek: First Contact (1996),103783,3.0
2630421,367,"Mask, The (1994)",69706,3.0
13571422,3688,Porky's (1982),122673,3.5
6074909,1185,My Left Foot (1989),119415,4.0
9710130,2083,"Muppet Christmas Carol, The (1992)",47275,4.5
8459846,1653,Gattaca (1997),50898,3.5
2376694,348,Bullets Over Broadway (1994),85960,3.0
2175100,318,"Shawshank Redemption, The (1994)",100339,5.0
3138955,466,Hot Shots! Part Deux (1993),44534,2.0
5756083,1090,Platoon (1986),15163,3.0
18064813,34645,Race with the Devil (1975),110277,1.0
19153252,63131,Role Models (2008),26084,2.5
15785827,5500,Top Secret! (1984),56331,4.0
2794835,380,True Lies (1994),106429,3.0
4441402,719,Multiplicity (1996),53056,5.0
11019765,2571,"Matrix, The (1999)",9230,5.0
810436,104,Happy Gilmore (1996),66738,0.5
2276340,337,What's Eating Gilbert Grape (1993),124622,5.0
8566218,1682,"Truman Show, The (1998)",99148,3.5
14934534,4700,"Princess Diaries, The (2001)",3240,4.5
9783023,2105,Tron (1982),133098,3.0
11722444,2791,Airplane! (1980),11601,5.0
17631170,8981,Closer (2004),126584,4.5
147905,10,GoldenEye (1995),28776,4.0
64129,2,Jumanji (1995),89797,5.0
3460158,520,Robin Hood: Men in Tights (1993),69596,2.5
16833231,7022,Battle Royale (Batoru rowaiaru) (2000),17375,5.0
14765006,4447,Legally Blonde (2001),92743,3.0
19819243,95510,"Amazing Spider-Man, The (2012)",136989,3.5
9868352,2125,Ever After: A Cinderella Story (1998),120829,4.0
18333969,45346,Lollilove (2004),52520,2.0
13628952,3712,Soapdish (1991),93933,1.0
17248711,8132,Gladiator (1992),8145,4.0
13590471,3699,Starman (1984),83275,3.5
3395514,508,Philadelphia (1993),83887,3.0
14667402,4349,Catch-22 (1970),66825,4.0
19262395,68237,Moon (2009),26526,3.5
3887756,589,Terminator 2: Judgment Day (1991),46739,4.0
2328826,344,Ace Ventura: Pet Detective (1994),30254,3.0
9739049,2092,"Return of Jafar, The (1994)",43237,3.0
8097712,1552,Con Air (1997),20528,4.0
7384091,1307,When Harry Met Sally... (1989),94482,1.0
14509345,4246,Bridget Jones's Diary (2001),12441,4.0
18610393,50872,Ratatouille (2007),137343,4.0
10837269,2478,¡Three Amigos! (1986),63372,4.0
6529343,1216,"Big Blue, The (Grand bleu, Le) (1988)",67187,5.0
9247953,1967,Labyrinth (1986),39322,5.0
17197146,7743,Explorers (1985),123606,4.0
1939353,296,Pulp Fiction (1994),34,3.0
19206650,65514,Ip Man (2008),15918,4.0
4257376,627,"Last Supper, The (1995)",120242,4.5
2135585,318,"Shawshank Redemption, The (1994)",14028,5.0
12003094,2916,Total Recall (1990),3345,4.0
11164327,2617,"Mummy, The (1999)",68818,4.0
6769974,1240,"Terminator, The (1984)",100126,5.0
5090451,912,Casablanca (1942),82564,5.0
18017635,34048,War of the Worlds (2005),107331,2.5
3613027,541,Blade Runner (1982),2945,4.0
